Gene,2.5nM_DFB_A,2.5nM_DFB_B,2.5nM_Fe_A,2.5nM_Fe_B
Ga0401699_0709437_37_1161,276.7464343,257.7839233,7.153029769,9.459097753
Ga0401699_0709708_1_1161,146.0134561,215.7187642,1.430605954,4.299589888
Ga0401699_0710233_53_1105,16.97830885,19.41468878,6.437726792,5.159507865
Ga0401699_0711035_70_633,7.640238984,9.707344391,0,0
Ga0401699_0711039_3_1127,61.97082731,24.80765789,0.715302977,1.719835955
Ga0401699_0712185_35_1159,143.4667098,113.2523512,0,0.859917978
Ga0401699_0717274_125_895,14.43156252,16.17890732,0,0
Ga0401699_0718084_267_1115,5.093492656,6.471562927,0,0
Ga0401699_0725046_3_1124,4.244577213,18.33609496,0,0
Ga0401699_0725598_110_1099,8.489154426,10.78593821,0,0
Ga0401699_0727470_1_1146,35.65444859,31.27922082,3.576514884,2.579753933
Ga0401699_0730060_2_1039,465.2056626,760.408644,45.77939052,58.47442248
Ga0401699_0731503_252_962,39.8990258,36.67218992,89.41287211,79.11245394
Ga0401699_0731532_11_874,59.42408098,31.27922082,0,3.43967191
Ga0401699_0733679_437_928,15.28047797,15.1003135,0.715302977,0.859917978
Ga0401699_0735007_1_933,36.50336403,36.67218992,0,0
Ga0401699_0737152_191_748,42.44577213,31.27922082,93.70468997,162.5244978
Ga0401699_0741704_3_986,33.10770226,21.57187642,1.430605954,0
Ga0401699_0741983_1_1119,36.50336403,46.37953431,0,0
Ga0401699_0745480_13_885,611.2191187,550.0828488,2.861211908,4.299589888
Ga0401699_0746502_107_976,20.37397062,20.4932826,0,5.159507865
Ga0401699_0748536_51_812,55.17950377,42.06515903,0,0
Ga0401699_0750103_32_340,318.343291,340.8356475,32.90393694,48.15540674
Ga0401699_0751346_1_1128,89.98503692,58.24406635,0.715302977,0.859917978
Ga0401699_0759082_10_1098,21.22288607,12.94312585,36.48045182,32.67688315
Ga0401699_0760433_460_579,33.9566177,67.95141074,161.6584728,184.0224472
Ga0401699_0760433_765_893,37.35227948,72.26578602,186.694077,184.0224472
Ga0401699_0760433_912_1052,27.16529416,35.5935961,81.54453937,89.43146967
Ga0401699_0760669_5_1120,51.783842,30.20062699,0,0
Ga0401699_0762803_170_688,33.9566177,34.51500228,7.868332746,4.299589888
Ga0401699_0771022_517_1113,17.8272243,18.33609496,1.430605954,0.859917978
Ga0401699_0771035_1_1113,35.65444859,30.20062699,5.722423815,0
Ga0401699_0771545_1_513,117.1503311,102.466413,0.715302977,1.719835955
Ga0401699_0774373_297_1085,48.38818023,55.00828488,1.430605954,7.739261798
Ga0401699_0779449_203_1105,148.5602025,152.0817288,7.153029769,8.599179776
Ga0401699_0779694_605_1024,18.67613974,31.27922082,2.861211908,4.299589888
Ga0401699_0783158_193_1068,76.40238984,126.1954771,263.2314955,311.2903079
Ga0401699_0783600_10_1101,177.4233275,216.7973581,16.45196847,20.63803146
Ga0401699_0786864_1_1011,715.6357181,428.201747,1532.178977,2277.062805
Ga0401699_0787604_63_452,5.093492656,7.550156749,4.291817861,0
Ga0401699_0798428_1_1092,182.5168202,98.15203773,0,0
Ga0401699_0799054_1_1092,37.35227948,26.96484553,0,0.859917978
Ga0401699_0802402_23_1090,39.8990258,33.43640846,1.430605954,6.879343821
Ga0401699_0802787_64_1017,95.92744502,65.7942231,2.861211908,1.719835955
Ga0401699_0803844_1_801,218.1712688,264.2554862,2.145908931,2.579753933
Ga0401699_0804527_3_1088,58.57516554,102.466413,2.861211908,6.879343821
Ga0401699_0805425_275_997,18.67613974,31.27922082,62.23135899,97.17073147
Ga0401699_0807152_187_699,22.07180151,22.65047025,22.17439228,53.31491461
Ga0401699_0807624_1_1086,60.27299643,21.57187642,0,0
Ga0401699_0809535_1_1083,43.29468757,63.63703545,7.868332746,0.859917978
Ga0401699_0816657_199_693,9.338069869,18.33609496,0,0
Ga0401699_0819688_121_804,12.73373164,24.80765789,2.861211908,4.299589888
Ga0401699_0821438_271_1068,10.18698531,10.78593821,0,0
Ga0401699_0826219_349_1053,1219.891491,1086.143978,68.66908578,79.11245394
Ga0401699_0831364_47_997,0.848915443,2.157187642,1.430605954,8.599179776
Ga0401699_0835218_568_939,0,1.078593821,0,0.859917978
Ga0401699_0842064_27_896,42.44577213,40.98656521,0,1.719835955
Ga0401699_0846072_71_1060,366.7314712,392.6081509,18.5978774,18.05827753
Ga0401699_0849091_44_1054,11.03590075,17.25750114,0,0
Ga0401699_0851109_44_1057,10.18698531,2.157187642,0,0
Ga0401699_0851889_3_1031,209.6821143,387.2151818,1.430605954,5.159507865
Ga0401699_0851993_21_1055,46.69034934,135.9028215,90.84347807,102.3302393
Ga0401699_0853557_25_1056,34.80553315,12.94312585,0,0
Ga0401699_0854847_1_1053,49.23709567,23.72906407,0,0
Ga0401699_0855476_867_1055,24.61854784,4.314375285,5.007120838,2.579753933
Ga0401699_0857134_432_983,12.73373164,23.72906407,49.35590541,79.11245394
Ga0401699_0866382_1_1041,61.97082731,51.77250342,1.430605954,12.03885169
Ga0401699_0867600_37_927,54.33058833,53.92969106,2.861211908,1.719835955
Ga0401699_0868469_2_1045,196.0994672,308.4778329,14.30605954,8.599179776
Ga0401699_0869284_327_986,12.73373164,14.02171968,4.291817861,2.579753933
Ga0401699_0870394_68_1045,191.85489,129.4312585,2.145908931,1.719835955
Ga0401699_0871255_287_841,28.01420961,31.27922082,4.291817861,1.719835955
Ga0401699_0878019_108_986,3.39566177,2.157187642,0,0
Ga0401699_0881424_90_1037,17.8272243,35.5935961,2.861211908,0
Ga0401699_0882134_2_1036,52.63275744,31.27922082,0,0
Ga0401699_0883072_3_998,182.5168202,60.40125399,0,0
Ga0401699_0883796_55_390,5.093492656,5.392969106,0,0
Ga0401699_0891994_222_983,58.57516554,88.44469334,0,0
Ga0401699_0901996_2_1024,44.14360302,65.7942231,0,0
Ga0401699_0907120_235_987,22.07180151,24.80765789,7.868332746,0
Ga0401699_0909893_20_814,117.1503311,70.10859838,1.430605954,6.019425843
Ga0401699_0910420_3_1019,162.991765,204.932826,532.1854148,593.3434045
Ga0401699_0922117_2_1015,129.0351473,105.7021945,4.291817861,4.299589888
Ga0401699_0926874_14_1006,10.18698531,10.78593821,0,0
Ga0401699_0927521_251_784,12.73373164,22.65047025,0,0
Ga0401699_0934095_212_979,22.92071695,25.88625171,28.61211908,56.75458652
Ga0401699_0935296_47_1006,46.69034934,31.27922082,5.007120838,2.579753933
Ga0401699_0935479_572_871,7.640238984,23.72906407,155.936049,147.9058921
Ga0401699_0939198_3_983,0,0,0,0
Ga0401699_0943097_1_1002,178.272243,173.6536052,24.32030121,45.57565281
Ga0401699_0944095_1_1002,61.12191187,52.85109724,189.5552889,201.2208068
Ga0401699_0950397_41_763,2.546746328,4.314375285,354.7902765,233.0377719
Ga0401699_0950600_121_918,15.28047797,30.20062699,41.48757266,56.75458652
Ga0401699_0953672_2_976,28.01420961,32.35781464,2.861211908,4.299589888
Ga0401699_0958200_75_992,16.97830885,6.471562927,0.715302977,0.859917978
Ga0401699_0962834_3_989,988.1375752,1119.580386,25.03560419,33.53680113
Ga0401699_0968983_2_988,54.33058833,39.90797139,0,4.299589888
Ga0401699_0972535_297_986,283.5377578,322.4995526,2.861211908,0.859917978
Ga0401699_0973927_47_985,49.23709567,36.67218992,4.291817861,2.579753933
Ga0401699_0976497_41_985,11.8848162,9.707344391,0.715302977,1.719835955
Ga0401699_0983057_22_981,122.2438237,113.2523512,3.576514884,0.859917978
Ga0401699_0983806_22_981,55.17950377,44.22234667,0,1.719835955
Ga0401699_0985559_3_980,28.01420961,72.26578602,694.5591906,877.9762551
Ga0401699_0994070_167_973,35.65444859,62.55844163,6.437726792,0.859917978
Ga0401699_0997124_239_703,13.58264708,22.65047025,3.576514884,2.579753933
Ga0401699_0999257_3_971,105.2655149,279.3557997,586.5484411,606.2421742
Ga0401699_0999346_3_971,205.4375371,148.8459473,48.64060243,50.73516068
Ga0401699_1009629_660_860,76.40238984,100.3092254,15.73666549,20.63803146
Ga0401699_1010911_57_866,22.92071695,28.04343935,0,0
Ga0401699_1014451_3_440,5.942408098,14.02171968,77.96802448,87.71163371
Ga0401699_1017859_2_961,3.39566177,12.94312585,0,0
Ga0401699_1019640_97_816,31.40987138,18.33609496,5.722423815,3.43967191
Ga0401699_1020942_214_912,0,0,0,0
Ga0401699_1023119_3_941,65.36648908,92.75906863,0,1.719835955
Ga0401699_1034559_346_789,10.18698531,6.471562927,1.430605954,0.859917978
Ga0401699_1038848_109_801,5.093492656,7.550156749,0,0
Ga0401699_1040506_3_950,302.2138976,291.2203317,22.88969526,12.89876966
Ga0401699_1058843_1_942,130.7329782,83.05172424,0,0
Ga0401699_1061009_496_939,46.69034934,60.40125399,4.291817861,2.579753933
Ga0401699_1064322_1_939,16.12939341,11.86453203,0,0
Ga0401699_1064615_237_941,4.244577213,23.72906407,0,1.719835955
Ga0401699_1066642_92_940,1246.20787,1200.474923,25.75090717,12.89876966
Ga0401699_1077570_105_887,27.16529416,48.53672196,0,0
Ga0401699_1079767_289_576,28.01420961,71.1871922,135.1922626,133.2872865
Ga0401699_1081227_17_418,264.0127027,364.5647116,12.87545358,16.33844157
Ga0401699_1081227_602_910,40.74794125,46.37953431,2.145908931,2.579753933
Ga0401699_1082200_21_863,96.77636046,90.60188098,12.16015061,8.599179776
Ga0401699_1083820_243_932,71.30889718,33.43640846,0,0
Ga0401699_1094399_30_830,13.58264708,18.33609496,0.715302977,1.719835955
Ga0401699_1103807_170_862,11.03590075,5.392969106,62.23135899,85.13187978
Ga0401699_1107570_86_838,11.03590075,12.94312585,2.861211908,0
Ga0401699_1123634_8_766,13.58264708,15.1003135,0.715302977,0.859917978
Ga0401699_1124754_49_825,9.338069869,10.78593821,2.145908931,3.43967191
Ga0401699_1125595_3_899,18.67613974,12.94312585,0.715302977,1.719835955
Ga0401699_1128556_10_675,6.791323541,4.314375285,0,0
Ga0401699_1129240_6_866,70.45998174,111.0951636,5.722423815,0
Ga0401699_1135930_1_891,418.5153132,1110.951636,7.868332746,4.299589888
Ga0401699_1142394_237_677,16.12939341,7.550156749,0,0
Ga0401699_1150675_2_901,112.9057539,49.61531578,2.145908931,3.43967191
Ga0401699_1151955_1_900,352.2999087,72.26578602,8.583635723,6.019425843
Ga0401699_1157609_43_900,76.40238984,92.75906863,1.430605954,3.43967191
Ga0401699_1161161_8_898,458.414339,336.5212722,65.0925709,82.55212585
Ga0401699_1161379_149_532,14.43156252,6.471562927,37.91105778,60.19425843
Ga0401699_1168173_229_867,9.338069869,15.1003135,2.861211908,0.859917978
Ga0401699_1168694_356_841,1151.12934,743.1511428,46.4946935,77.39261798
Ga0401699_1173488_10_891,230.9050004,217.8759519,15.02136251,16.33844157
Ga0401699_1174526_7_891,151.1069488,39.90797139,0,0
Ga0401699_1174708_3_893,96.77636046,114.3309451,15.73666549,22.35786742
Ga0401699_1179201_46_885,0.848915443,0,31.47333098,45.57565281
Ga0401699_1181568_36_857,72.15781262,97.07344391,2.861211908,3.43967191
Ga0401699_1181626_3_890,11.8848162,14.02171968,0,0
Ga0401699_1183583_300_842,36.50336403,102.466413,153.0748371,208.1001506
Ga0401699_1187096_561_887,40.74794125,71.1871922,149.4983222,208.9600686
Ga0401699_1191412_109_849,1.697830885,8.62875057,40.05696671,171.9835955
Ga0401699_1192954_26_814,151.1069488,191.9897002,0.715302977,2.579753933
Ga0401699_1196213_235_882,12.73373164,6.471562927,0,0
Ga0401699_1202811_34_882,39.8990258,25.88625171,0,0
Ga0401699_1206233_366_815,33.10770226,19.41468878,5.722423815,6.879343821
Ga0401699_1209637_1_765,77.25130528,65.7942231,19.31318038,12.03885169
Ga0401699_1211732_3_878,22.07180151,15.1003135,1.430605954,2.579753933
Ga0401699_1216675_1_876,382.0119492,445.4592482,28.61211908,15.4785236
Ga0401699_1221296_1_873,1675.759084,2165.816393,2561.49996,2492.042299
Ga0401699_1227096_1_870,78.94913616,168.2606361,3.576514884,0
Ga0401699_1231521_83_775,17.8272243,19.41468878,2.145908931,2.579753933
Ga0401699_1233326_220_672,25.46746328,44.22234667,3.576514884,4.299589888
Ga0401699_1235187_44_868,30.56095593,29.12203317,0.715302977,0.859917978
Ga0401699_1238881_223_867,67.06431997,63.63703545,2.145908931,5.159507865
Ga0401699_1244438_3_137,330.2281072,317.1065834,30.04272503,55.03475057
Ga0401699_1245926_290_865,19.52505518,16.17890732,0.715302977,0.859917978
Ga0401699_1266091_87_629,18.67613974,18.33609496,2.145908931,2.579753933
Ga0401699_1274950_52_507,11.03590075,15.1003135,1.430605954,1.719835955
Ga0401699_1277613_1_807,17.8272243,15.1003135,0,0
Ga0401699_1281815_2_850,0,0,0,0
Ga0401699_1298330_2_337,23.76963239,32.35781464,0,0
Ga0401699_1298677_1_684,90.83395236,56.0868787,5.722423815,0.859917978
Ga0401699_1299057_118_672,9.338069869,6.471562927,1.430605954,0
Ga0401699_1302305_182_844,55.17950377,44.22234667,8.583635723,4.299589888
Ga0401699_1308086_22_618,153.6536951,223.268921,2.145908931,12.89876966
Ga0401699_1313099_256_792,11.03590075,11.86453203,6.437726792,0.859917978
Ga0401699_1321282_217_807,29.71204049,16.17890732,4.291817861,0.859917978
Ga0401699_1327097_1_696,39.8990258,20.4932826,2.145908931,1.719835955
Ga0401699_1331879_159_752,13.58264708,16.17890732,2.861211908,0.859917978
Ga0401699_1335131_3_833,28.01420961,20.4932826,3.576514884,0.859917978
Ga0401699_1344285_52_831,8.489154426,7.550156749,0,0
Ga0401699_1351152_48_827,40.74794125,37.75078374,0.715302977,2.579753933
Ga0401699_1356877_2_790,20.37397062,10.78593821,0,0
Ga0401699_1358480_2_826,0,0,0,0
Ga0401699_1361865_1_795,48.38818023,84.13031806,7.868332746,12.89876966
Ga0401699_1367548_2_823,103.567684,42.06515903,0.715302977,0.859917978
Ga0401699_1369815_1_822,14.43156252,16.17890732,36.48045182,65.3537663
Ga0401699_1369948_219_821,464.3567471,537.139723,1293.983085,1635.563993
Ga0401699_1371974_181_822,17.8272243,23.72906407,5.722423815,1.719835955
Ga0401699_1380113_1_624,89.13612148,86.2875057,0.715302977,1.719835955
Ga0401699_1382888_3_581,20.37397062,23.72906407,1.430605954,0.859917978
Ga0401699_1383856_225_524,258.91921,352.7001795,451.3561784,401.5816955
Ga0401699_1390293_1_789,26.31637872,18.33609496,0,0
Ga0401699_1396685_348_812,9.338069869,17.25750114,0,1.719835955
Ga0401699_1397289_148_576,691.8660857,1096.929916,2030.745151,2262.444199
Ga0401699_1399429_6_812,30.56095593,16.17890732,0.715302977,0
Ga0401699_1400210_589_813,949.9363803,1696.628081,2803.272366,3124.941931
Ga0401699_1407895_33_809,45.8414339,19.41468878,0,0.859917978
Ga0401699_1408808_3_653,126.488401,89.52328716,0,0
Ga0401699_1410422_1_810,26.31637872,32.35781464,0,0
Ga0401699_1414067_309_809,2590.889931,3423.456789,7.153029769,6.019425843
Ga0401699_1417201_2_220,63.6686582,35.5935961,0.715302977,2.579753933
Ga0401699_1421538_1_804,444.8316919,334.3640846,96.56590188,87.71163371
Ga0401699_1422703_1_711,73.85564351,23.72906407,0,0.859917978
Ga0401699_1431303_1_801,40.74794125,40.98656521,0,0
Ga0401699_1439782_1_795,28.01420961,32.35781464,6.437726792,2.579753933
Ga0401699_1441777_3_800,23.76963239,15.1003135,0,0
Ga0401699_1442963_3_662,67.91323541,29.12203317,0,1.719835955
Ga0401699_1452022_287_691,22.07180151,23.72906407,0.715302977,0.859917978
Ga0401699_1456288_2_760,31.40987138,17.25750114,3.576514884,3.43967191
Ga0401699_1457842_106_795,148.5602025,170.4178238,350.4984587,527.1297203
Ga0401699_1462863_361_681,178.272243,168.2606361,135.9075656,152.205482
Ga0401699_1463410_3_794,67.06431997,36.67218992,0,0
Ga0401699_1464866_295_792,76.40238984,76.58016131,9.2989387,8.599179776
Ga0401699_1467316_3_785,375.2206256,362.4075239,20.02848335,27.51737528
Ga0401699_1472225_178_789,61.97082731,36.67218992,230.3275586,233.0377719
Ga0401699_1473694_492_791,11.8848162,16.17890732,61.51605601,103.1901573
Ga0401699_1495087_2_751,95.92744502,94.91625627,0,2.579753933
Ga0401699_1495988_210_716,7.640238984,31.27922082,1.430605954,4.299589888
Ga0401699_1499554_3_545,3.39566177,5.392969106,40.77226968,45.57565281
Ga0401699_1505082_3_776,15.28047797,12.94312585,2.861211908,0
Ga0401699_1508515_3_779,233.4517467,496.1531578,468.5234499,531.4293101
Ga0401699_1513035_3_707,81.49588249,154.2389164,2.861211908,4.299589888
Ga0401699_1524682_82_744,8.489154426,10.78593821,0.715302977,3.43967191
Ga0401699_1525216_351_776,19.52505518,20.4932826,0,0
Ga0401699_1527194_5_775,33.10770226,26.96484553,2.145908931,0.859917978
Ga0401699_1530929_338_775,11.03590075,18.33609496,79.39863044,52.45499663
Ga0401699_1532471_3_773,25.46746328,6.471562927,0,0
Ga0401699_1535207_179_739,16.12939341,10.78593821,5.007120838,0.859917978
Ga0401699_1538240_121_771,38.20119492,21.57187642,9.2989387,5.159507865
Ga0401699_1538947_149_610,4.244577213,9.707344391,1.430605954,0.859917978
Ga0401699_1539944_1_771,66.21540452,87.36609952,6.437726792,1.719835955
Ga0401699_1542487_156_731,11.03590075,15.1003135,2.145908931,4.299589888
Ga0401699_1551428_2_733,28.86312505,19.41468878,0,0.859917978
Ga0401699_1558331_26_766,74.70455895,61.47984781,7.868332746,3.43967191
Ga0401699_1560633_60_683,15.28047797,47.45812813,62.23135899,104.0500753
Ga0401699_1564038_36_431,24.61854784,28.04343935,5.722423815,2.579753933
Ga0401699_1565026_280_765,55.17950377,31.27922082,0,0
Ga0401699_1568478_1_765,32.25878682,23.72906407,0,0
Ga0401699_1575553_11_763,78.94913616,143.4529782,0,0
Ga0401699_1579091_26_634,18.67613974,25.88625171,0,0
Ga0401699_1584421_1_759,92.53178325,67.95141074,0,0.859917978
Ga0401699_1594411_38_649,24.61854784,39.90797139,249.6407389,332.7882573
Ga0401699_1597312_271_714,76.40238984,37.75078374,0,0
Ga0401699_1602737_264_632,9.338069869,12.94312585,47.92529945,64.49384832
Ga0401699_1603399_105_755,37.35227948,39.90797139,0,0
Ga0401699_1604545_87_548,10.18698531,12.94312585,7.868332746,1.719835955
Ga0401699_1621683_485_751,18.67613974,42.06515903,0,0
Ga0401699_1628102_70_750,155.351526,232.9762654,5.722423815,1.719835955
Ga0401699_1631922_507_749,11.03590075,14.02171968,80.82923639,104.0500753
Ga0401699_1648491_51_677,20.37397062,21.57187642,2.145908931,1.719835955
Ga0401699_1648493_117_692,9.338069869,9.707344391,0,0
Ga0401699_1657075_1_732,24.61854784,31.27922082,0.715302977,1.719835955
Ga0401699_1657818_113_565,49.23709567,25.88625171,7.153029769,9.459097753
Ga0401699_1659054_1_309,122.2438237,169.3392299,2.861211908,3.43967191
Ga0401699_1676075_5_736,28.86312505,61.47984781,5.722423815,8.599179776
Ga0401699_1677652_1_738,113.7546693,58.24406635,2.861211908,3.43967191
Ga0401699_1689264_1_735,119.6970774,78.73734895,0,0.859917978
Ga0401699_1703290_219_626,12.73373164,12.94312585,80.82923639,112.6492551
Ga0401699_1708329_62_661,14.43156252,23.72906407,5.007120838,1.719835955
Ga0401699_1712378_1_726,129.0351473,102.466413,20.02848335,11.17893371
Ga0401699_1713349_79_546,38.20119492,53.92969106,72.24560067,112.6492551
Ga0401699_1733081_493_690,342.9618388,330.0497093,813.2994847,1196.145907
Ga0401699_1734718_3_578,18.67613974,6.471562927,0,0
Ga0401699_1745776_2_721,84.89154426,106.7807883,1.430605954,3.43967191
Ga0401699_1755337_2_682,40.74794125,38.82937756,0,1.719835955
Ga0401699_1765360_7_501,6.791323541,9.707344391,0,0
Ga0401699_1766296_55_678,8.489154426,12.94312585,27.18151312,35.25663708
Ga0401699_1772566_94_537,94.22961413,49.61531578,0,0
Ga0401699_1774514_236_670,9.338069869,17.25750114,1.430605954,1.719835955
Ga0401699_1777268_3_218,241.0919857,270.7270491,4.291817861,5.159507865
Ga0401699_1780426_1_714,18.67613974,14.02171968,0,0
Ga0401699_1796473_3_671,79.79805161,190.9111064,92.989387,104.9099933
Ga0401699_1798799_413_598,174.8765812,181.203762,434.188907,502.1920989
Ga0401699_1800225_2_193,10.18698531,18.33609496,0,0
Ga0401699_1818264_125_706,56.87733466,63.63703545,8.583635723,10.31901573
Ga0401699_1836311_3_668,49.23709567,66.87281692,1.430605954,1.719835955
Ga0401699_1838573_230_538,2.546746328,6.471562927,41.48757266,35.25663708
Ga0401699_1846518_25_699,21.22288607,36.67218992,0,0
Ga0401699_1850286_26_700,86.58937515,58.24406635,2.145908931,1.719835955
Ga0401699_1869837_2_694,44.99251846,70.10859838,0,0
Ga0401699_1892620_2_691,15.28047797,28.04343935,0,2.579753933
Ga0401699_1894056_205_582,0.848915443,0,0,0.859917978
Ga0401699_1906648_23_688,22.92071695,22.65047025,0,0
Ga0401699_1908963_194_688,1106.136822,1120.65898,31.47333098,12.89876966
Ga0401699_1909097_36_623,11.03590075,17.25750114,2.145908931,0
Ga0401699_1912890_31_456,12.73373164,8.62875057,2.861211908,2.579753933
Ga0401699_1923796_17_460,30.56095593,33.43640846,0.715302977,0
Ga0401699_1945815_79_585,291.1779968,211.404389,870.5237229,1322.55385
Ga0401699_1948427_262_597,67.91323541,67.95141074,4.291817861,2.579753933
Ga0401699_1948711_128_679,228.3582541,145.6101659,1.430605954,0.859917978
Ga0401699_1972153_238_645,59.42408098,86.2875057,2.145908931,3.43967191
Ga0401699_1977926_305_535,24.61854784,3.235781464,0,0
Ga0401699_1978108_51_500,32.25878682,29.12203317,34.33454289,72.23311012
Ga0401699_1987765_33_644,45.8414339,39.90797139,0.715302977,0
Ga0401699_1991438_155_673,0.848915443,5.392969106,74.3915096,99.7504854
Ga0401699_1992011_276_533,5.093492656,3.235781464,0.715302977,0.859917978
Ga0401699_2005551_41_670,417.6663978,126.1954771,0,1.719835955
Ga0401699_2006092_1_669,82.34479793,66.87281692,10.72954465,5.159507865
Ga0401699_2012876_3_668,139.2221326,242.6836098,26.46621015,25.79753933
Ga0401699_2033897_199_663,154.5026106,200.6184508,519.3099612,505.6317708
Ga0401699_2041271_216_626,4.244577213,8.62875057,1.430605954,1.719835955
Ga0401699_2046604_1_663,346.3575006,382.9008065,22.17439228,12.89876966
Ga0401699_2070563_45_539,8.489154426,10.78593821,0.715302977,1.719835955
Ga0401699_2072683_2_658,130.7329782,181.203762,6.437726792,5.159507865
Ga0401699_2076385_47_658,29.71204049,36.67218992,2.145908931,0.859917978
Ga0401699_2077474_76_630,11.8848162,5.392969106,2.145908931,1.719835955
Ga0401699_2083106_3_575,19.52505518,18.33609496,0,0
Ga0401699_2083466_1_591,17.8272243,6.471562927,0,0
Ga0401699_2084159_3_581,35.65444859,31.27922082,2.861211908,0.859917978
Ga0401699_2088631_1_654,11.8848162,9.707344391,0,0
Ga0401699_2096415_2_652,37.35227948,21.57187642,15.02136251,12.03885169
Ga0401699_2109826_139_588,7.640238984,6.471562927,0,0
Ga0401699_2118772_318_650,68.76215085,56.0868787,0.715302977,0
Ga0401699_2140254_3_614,44.99251846,31.27922082,7.153029769,4.299589888
Ga0401699_2156218_2_643,58.57516554,33.43640846,4.291817861,1.719835955
Ga0401699_2159314_44_391,7.640238984,8.62875057,105.1495376,131.5674506
Ga0401699_2168825_135_641,31.40987138,24.80765789,0,0
Ga0401699_2172208_1_642,28.86312505,25.88625171,5.007120838,3.43967191
Ga0401699_2180653_27_614,21.22288607,21.57187642,30.04272503,38.69630899
Ga0401699_2193508_1_561,0.848915443,9.707344391,44.34878457,63.63393034
Ga0401699_2197467_1_636,54.33058833,23.72906407,0,0
Ga0401699_2201734_3_614,10.18698531,7.550156749,0,0
Ga0401699_2207735_384_635,15.28047797,18.33609496,56.50893517,37.83639101
Ga0401699_2208515_48_407,17.8272243,47.45812813,1.430605954,6.019425843
Ga0401699_2216253_201_629,753.836913,1287.841023,83.6904483,135.8670405
Ga0401699_2222678_2_634,91.6828678,112.1737574,3.576514884,0
Ga0401699_2238209_354_623,325.1346145,255.6267356,20.74378633,28.37729326
Ga0401699_2244793_1_552,76.40238984,99.23063155,0.715302977,0.859917978
Ga0401699_2249057_200_466,279.2931806,591.069414,1098.705373,1089.516078
Ga0401699_2250135_32_592,29.71204049,33.43640846,0.715302977,0.859917978
Ga0401699_2252857_3_440,62.81974275,31.27922082,0,2.579753933
Ga0401699_2260603_2_628,84.04262882,62.55844163,1.430605954,6.019425843
Ga0401699_2261339_1_615,62.81974275,38.82937756,168.0961996,220.9989202
Ga0401699_2274440_1_624,33.9566177,79.81594277,69.38438876,74.81286405
Ga0401699_2277759_78_434,13.58264708,7.550156749,1.430605954,0
Ga0401699_2287134_2_607,58.57516554,39.90797139,1.430605954,0
Ga0401699_2293683_38_622,24.61854784,43.14375285,0,0
Ga0401699_2319047_83_619,30.56095593,40.98656521,0,0
Ga0401699_2321262_3_599,16.12939341,6.471562927,0,0
Ga0401699_2323190_1_618,130.7329782,116.4881327,2.861211908,6.879343821
Ga0401699_2324155_3_449,30.56095593,21.57187642,0,0
Ga0401699_2351096_1_441,28.86312505,36.67218992,68.66908578,135.0071225
Ga0401699_2370656_120_572,5.093492656,9.707344391,0,1.719835955
Ga0401699_2372177_56_442,9.338069869,6.471562927,2.861211908,1.719835955
Ga0401699_2381994_1_609,440.5871147,471.3454999,22.17439228,24.07770337
Ga0401699_2397218_47_607,947.389634,1611.419169,57.93954113,152.205482
Ga0401699_2407829_2_421,158.7471878,463.7953431,508.5804166,497.892509
Ga0401699_2412665_1_606,105.2655149,118.6453203,244.6336181,300.9712922
Ga0401699_2428115_1_603,43.29468757,52.85109724,0.715302977,0.859917978
Ga0401699_2434203_49_483,61.97082731,76.58016131,1.430605954,0.859917978
Ga0401699_2437231_3_326,92.53178325,131.5884462,361.9433063,348.2667809
Ga0401699_2448961_112_264,71.30889718,73.34437984,152.3595341,138.4467944
Ga0401699_2460904_1_600,19.52505518,38.82937756,1.430605954,0.859917978
Ga0401699_2480599_33_551,13.58264708,12.94312585,2.145908931,0
Ga0401699_2483643_1_552,3.39566177,11.86453203,55.7936322,72.23311012
Ga0401699_2486476_115_597,5.093492656,24.80765789,5.722423815,2.579753933
Ga0401699_2493035_3_488,25.46746328,33.43640846,5.722423815,8.599179776
Ga0401699_2509211_7_537,15.28047797,25.88625171,0,0
Ga0401699_2520010_85_543,8.489154426,17.25750114,2.145908931,0
Ga0401699_2547385_35_472,10.18698531,31.27922082,0,0
Ga0401699_2562136_132_515,42.44577213,25.88625171,0,0.859917978
Ga0401699_2574706_7_567,42.44577213,60.40125399,0,0
Ga0401699_2581364_1_585,40.74794125,45.30094049,4.291817861,3.43967191
Ga0401699_2595950_110_583,38.20119492,37.75078374,1.430605954,0.859917978
Ga0401699_2596066_89_322,28.86312505,102.466413,240.3418002,221.8588382
Ga0401699_2627267_1_534,16.97830885,34.51500228,1.430605954,6.019425843
Ga0401699_2636275_2_577,89.98503692,90.60188098,14.30605954,16.33844157
Ga0401699_2673681_2_178,16.12939341,49.61531578,51.50181434,63.63393034
Ga0401699_2685530_2_571,48.38818023,40.98656521,0,0.859917978
Ga0401699_2700865_3_569,67.06431997,117.5667265,103.0036287,138.4467944
Ga0401699_2707190_7_570,30.56095593,26.96484553,0,0
Ga0401699_2713069_1_570,12.73373164,24.80765789,0,0.859917978
Ga0401699_2746074_1_564,19.52505518,15.1003135,0,0
Ga0401699_2768670_214_564,258.91921,210.3257951,335.4770962,291.5121944
Ga0401699_2770503_79_531,21.22288607,35.5935961,7.868332746,12.89876966
Ga0401699_2831464_2_451,318.343291,604.0125399,7.868332746,14.61860562
Ga0401699_2865947_14_553,67.06431997,65.7942231,0,0
